id,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,yr_sold,sale_type,saleprice,tot_baths,tot_sf,bsmt_fin_sf,bsmt_pct_fin
2565,RL,82.0,9888,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,450.0,936.0,GasA,TA,Y,0,936,2,1,TA,5,Typ,0,no value,Attchd,Unf,240.0,TA,TA,Y,0,0,160,0,0,2006,WD ,121000,1.0,1872.0,486.0,51.92307692307692
1934,RL,68.0,7942,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,7,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,0.0,1040.0,GasA,TA,Y,0,1040,3,1,TA,6,Typ,0,no value,Attchd,Fin,293.0,TA,TA,Y,0,0,0,0,0,2007,WD ,136000,1.5,2080.0,1040.0,100.0
997,RL,68.0,15038,IR2,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,6,5,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,Unf,778.0,916.0,GasA,Gd,Y,0,1636,3,1,TA,7,Typ,1,TA,Attchd,Fin,386.0,TA,TA,Y,168,84,0,0,0,2008,WD ,173000,2.5,2552.0,138.0,15.06550218340611
64,RL,92.0,11764,IR1,Lvl,CulDSac,Gtl,NoRidge,1Fam,2Story,8,7,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,628.0,1152.0,GasA,Ex,Y,0,2270,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,671.0,TA,TA,Y,132,57,0,0,0,2010,WD ,290000,2.5,3422.0,524.0,45.486111111111114
1799,FV,75.0,9000,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1120.0,1184.0,GasA,Ex,Y,0,2610,4,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,550.0,TA,TA,Y,208,364,0,0,0,2007,New,303477,2.5,3794.0,64.0,5.405405405405405
230,RL,68.0,20062,IR1,Low,Inside,Mod,ClearCr,1Fam,1Story,7,7,1977,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,328.0,1420.0,GasA,Gd,Y,0,1483,1,1,TA,4,Typ,2,TA,Attchd,RFn,690.0,TA,TA,Y,496,0,0,0,0,2010,WD ,270000,2.5,2903.0,1092.0,76.90140845070422
1295,RM,81.0,7308,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,5,5,1920,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,576.0,936.0,GasA,Gd,N,0,1740,2,1,Ex,6,Typ,1,Gd,Detchd,Unf,225.0,Fa,Fa,N,0,0,236,0,0,2008,WD ,122250,1.0,2676.0,360.0,38.46153846153846
638,RL,70.0,8750,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,727.0,1382.0,GasA,Gd,Y,0,1382,3,1,Gd,6,Typ,0,no value,Attchd,Unf,350.0,TA,TA,Y,280,0,0,0,0,2009,WD ,153000,1.5,2764.0,655.0,47.395079594790154
2278,RL,70.0,8402,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,5,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,914.0,1120.0,GasA,Ex,Y,0,1120,3,1,TA,6,Typ,0,no value,no value,no value,0.0,no value,no value,Y,0,30,0,0,0,2007,New,147000,1.0,2240.0,206.0,18.392857142857146
2202,RL,63.0,4000,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,2Story,7,8,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,285.0,531.0,GasA,TA,Y,0,1098,2,1,TA,5,Typ,1,Gd,Detchd,Unf,216.0,TA,TA,Y,0,0,0,0,0,2007,WD ,148500,2.0,1629.0,246.0,46.327683615819204
2833,RM,32.0,3363,Reg,Lvl,Inside,Gtl,Edwards,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976.0,976.0,GasA,Ex,Y,0,1708,3,1,Gd,7,Maj1,0,no value,Detchd,Unf,380.0,TA,TA,Y,0,40,0,0,0,2006,WD ,130000,2.0,2684.0,0.0,0.0
1707,RL,94.0,13615,IR1,HLS,Corner,Mod,NridgHt,1Fam,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802.0,1802.0,GasA,Ex,Y,0,1802,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,843.0,TA,TA,Y,158,105,0,0,0,2007,WD ,372000,2.5,3604.0,0.0,0.0
2428,RL,43.0,3013,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1346.0,1362.0,GasA,Ex,Y,0,1506,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,440.0,TA,TA,Y,142,20,0,0,0,2006,WD ,213490,2.0,2868.0,16.0,1.1747430249632873
242,RL,44.0,17485,IR2,Lvl,Inside,Gtl,Edwards,1Fam,1Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,162.0,1508.0,GasA,Ex,Y,0,1508,1,1,Gd,5,Typ,2,TA,Attchd,RFn,572.0,TA,TA,Y,0,0,0,0,0,2010,Con,308030,2.0,3016.0,1346.0,89.25729442970822
1564,RL,68.0,23730,IR2,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,7,5,1996,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1140.0,1840.0,GasA,Ex,Y,0,2032,3,1,Gd,7,Typ,0,no value,Attchd,Fin,786.0,TA,TA,Y,0,46,192,0,0,2008,WD ,300000,4.0,3872.0,700.0,38.04347826086957
2613,RL,79.0,8910,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,6,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,0.0,655.0,GasA,Ex,Y,0,1194,3,1,TA,6,Typ,1,Fa,BuiltIn,Fin,539.0,TA,TA,Y,0,0,192,0,0,2006,WD ,159500,1.5,1849.0,655.0,100.0
2832,RM,24.0,2522,Reg,Lvl,Inside,Gtl,Edwards,Twnhs,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970.0,970.0,GasA,Ex,Y,0,1709,3,1,Gd,7,Maj1,0,no value,Detchd,Unf,380.0,TA,TA,Y,0,40,0,0,0,2006,WD ,137500,2.0,2679.0,0.0,0.0
2459,RL,73.0,8688,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616.0,1616.0,GasA,Ex,Y,0,1616,3,1,Gd,7,Typ,0,no value,Attchd,RFn,834.0,TA,TA,Y,208,59,0,0,0,2006,WD ,232000,2.0,3232.0,0.0,0.0
1360,RM,68.0,6291,IR1,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,6,6,1930,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,768.0,768.0,GasA,TA,Y,0,768,1,1,TA,4,Typ,0,no value,Detchd,Unf,440.0,TA,TA,N,0,0,84,0,0,2008,WD ,93850,1.0,1536.0,0.0,0.0
2723,RL,68.0,17529,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,5,1924,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,872.0,872.0,GasA,Fa,N,0,872,2,1,Fa,5,Mod,1,Gd,Detchd,Unf,322.0,Fa,Fa,N,0,0,116,0,0,2006,WD ,105000,1.0,1744.0,0.0,0.0
1350,RM,60.0,6324,IR1,Lvl,Inside,Gtl,BrkSide,1Fam,1Story,4,6,1927,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,520.0,GasA,Fa,N,0,520,1,1,Fa,4,Typ,0,no value,Detchd,Unf,240.0,Fa,TA,Y,49,0,87,0,0,2008,WD ,68500,1.0,1040.0,0.0,0.0
136,RL,80.0,11600,Reg,Lvl,Corner,Gtl,NAmes,Duplex,2Story,5,5,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,662.0,1105.0,GasA,TA,Y,0,2274,5,2,TA,12,Typ,0,no value,Detchd,Unf,480.0,TA,TA,Y,0,0,0,0,0,2010,WD ,154300,2.0,3379.0,443.0,40.09049773755656
2235,RM,50.0,7288,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,5,7,1925,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,936.0,936.0,GasA,Ex,Y,0,1601,3,1,TA,6,Typ,0,no value,no value,no value,0.0,no value,no value,N,0,0,0,176,0,2007,WD ,129850,2.0,2537.0,0.0,0.0
1993,RM,35.0,4571,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,5,7,1910,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,448.0,616.0,GasA,Ex,Y,0,1232,3,1,TA,6,Typ,0,no value,Detchd,Unf,480.0,Fa,Fa,Y,280,0,143,0,0,2007,WD ,114000,1.0,1848.0,168.0,27.27272727272727
367,RL,63.0,17423,IR1,Lvl,CulDSac,Gtl,StoneBr,1Fam,1Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,312.0,2216.0,GasA,Ex,Y,0,2234,1,1,Ex,9,Typ,1,Gd,Attchd,Fin,1166.0,TA,TA,Y,0,60,0,0,0,2009,New,501837,3.0,4450.0,1904.0,85.92057761732852
1309,RM,100.0,12665,IR1,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,5,8,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876.0,876.0,GasA,Gd,Y,0,1416,4,1,TA,7,Typ,1,Gd,Detchd,Unf,720.0,TA,TA,Y,418,0,194,0,0,2008,WD ,153900,1.5,2292.0,0.0,0.0
402,RL,60.0,9000,Reg,Lvl,FR2,Gtl,NAmes,1Fam,1Story,4,7,1971,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,624.0,864.0,GasA,Gd,Y,0,864,3,1,TA,5,Typ,0,no value,Detchd,Unf,576.0,TA,TA,Y,200,0,0,0,0,2009,WD ,130000,1.0,1728.0,240.0,27.77777777777778
1592,RM,32.0,4500,Reg,Lvl,FR2,Gtl,Mitchel,TwnhsE,1Story,6,5,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,325.0,1189.0,GasA,Ex,Y,0,1189,2,1,TA,4,Typ,0,no value,Attchd,RFn,392.0,TA,TA,Y,0,122,0,0,0,2008,WD ,160500,3.0,2378.0,864.0,72.66610597140455
2409,RL,48.0,6373,Reg,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,1251.0,1666.0,GasA,Ex,Y,0,1666,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,575.0,TA,TA,Y,228,75,0,0,0,2006,New,310090,3.0,3332.0,415.0,24.909963985594242
539,RL,67.0,10083,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,343.0,1176.0,GasA,Ex,Y,0,1200,2,1,Gd,5,Typ,0,no value,Attchd,RFn,555.0,TA,TA,Y,0,41,0,0,0,2009,WD ,184900,3.0,2376.0,833.0,70.83333333333333
1940,RL,70.0,13300,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,551.0,928.0,GasA,TA,Y,0,928,2,1,TA,4,Typ,0,no value,Attchd,Unf,252.0,TA,TA,Y,261,0,156,0,0,2007,WD ,132000,1.0,1856.0,377.0,40.625
588,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,5,5,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,588.0,1288.0,GasA,TA,Y,0,1336,3,1,TA,6,Typ,1,Fa,Attchd,RFn,502.0,TA,TA,Y,312,11,0,0,0,2009,WD ,163000,2.5,2624.0,700.0,54.347826086956516
96,FV,30.0,3215,Reg,Lvl,Inside,Gtl,Somerst,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,320.0,600.0,GasA,Ex,Y,0,1200,2,1,Gd,4,Typ,0,no value,Detchd,RFn,480.0,TA,TA,Y,0,172,0,0,0,2010,ConLD,155000,2.5,1800.0,280.0,46.666666666666664
1187,RL,68.0,11104,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,SLvl,6,6,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,599.0,1427.0,GasA,Gd,Y,0,1427,4,1,TA,7,Typ,0,no value,Attchd,RFn,516.0,TA,TA,Y,0,0,0,0,216,2008,WD ,183000,2.5,2854.0,828.0,58.02382620882971
2154,RL,68.0,15295,IR3,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,98.0,860.0,GasA,Ex,Y,0,1992,3,1,Gd,7,Min2,2,TA,Attchd,RFn,608.0,TA,TA,Y,225,32,0,0,0,2007,WD ,211000,3.5,2852.0,762.0,88.60465116279069
550,RL,70.0,9109,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,122.0,754.0,GasA,Ex,Y,0,1540,3,1,Gd,6,Typ,0,no value,Attchd,RFn,495.0,TA,TA,Y,140,32,0,0,0,2009,WD ,184000,3.5,2294.0,632.0,83.81962864721486
811,RL,64.0,7018,Reg,Bnk,Inside,Gtl,SawyerW,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,no value,no value,no value,no value,no value,0.0,0.0,GasA,TA,Y,0,1535,4,2,TA,8,Typ,0,no value,Attchd,Unf,400.0,TA,TA,Y,0,0,0,0,0,2009,WD ,118858,2.0,1535.0,0.0,0.0
124,RL,68.0,14112,IR1,Lvl,Corner,Gtl,NAmes,1Fam,SLvl,5,7,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,138.0,1152.0,GasA,TA,Y,0,1152,3,1,TA,6,Typ,1,Gd,Attchd,RFn,484.0,TA,TA,Y,227,0,0,0,0,2010,WD ,180500,2.0,2304.0,1014.0,88.02083333333334
1836,FV,80.0,3523,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1081.0,1141.0,GasA,Ex,Y,0,1151,2,1,Gd,5,Typ,0,no value,Attchd,Fin,484.0,TA,TA,Y,0,60,0,0,0,2007,New,166000,3.0,2292.0,60.0,5.258545135845749
779,RL,88.0,15312,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,SLvl,6,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,550.0,1138.0,GasA,Ex,Y,0,1138,3,1,TA,6,Typ,1,TA,Attchd,RFn,480.0,TA,TA,Y,0,0,0,0,140,2009,COD,148000,1.5,2276.0,588.0,51.66959578207382
1886,RL,74.0,7450,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,250.0,894.0,GasA,Gd,Y,0,1074,2,1,Gd,6,Min1,1,Gd,Detchd,Unf,396.0,TA,TA,Y,0,72,0,0,0,2007,WD ,124000,1.0,1968.0,644.0,72.03579418344519
1724,RL,60.0,7313,Reg,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,408.0,1561.0,GasA,Ex,Y,0,1561,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,556.0,TA,TA,Y,203,47,0,0,0,2007,WD ,277500,3.0,3122.0,1153.0,73.86290839205638
2450,RL,83.0,10019,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,815.0,1342.0,GasA,Ex,Y,0,2726,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,725.0,TA,TA,Y,307,169,168,0,0,2006,WD ,350000,2.5,4068.0,527.0,39.269746646795824
1013,RL,53.0,15401,IR1,HLS,CulDSac,Gtl,StoneBr,1Fam,1Story,9,5,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,547.0,1884.0,GasA,Ex,Y,0,1884,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,670.0,TA,TA,Y,214,76,0,0,0,2008,WD ,387000,3.0,3768.0,1337.0,70.96602972399151
2084,RL,58.0,9098,IR1,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,7,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,180.0,528.0,GasA,Ex,Y,0,605,2,1,TA,5,Typ,0,no value,no value,no value,0.0,no value,no value,N,0,0,144,0,0,2007,WD ,86000,2.0,1133.0,348.0,65.90909090909092
1184,RL,103.0,16280,Reg,Lvl,Inside,Gtl,Veenker,1Fam,1Story,8,9,1976,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,Rec,0.0,1426.0,GasA,Ex,Y,0,1671,3,1,Ex,6,Typ,1,Gd,Attchd,RFn,550.0,TA,TA,Y,280,90,0,0,0,2008,WD ,290000,4.0,3097.0,1426.0,100.0
728,C (all),72.0,9392,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1Story,3,3,1900,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,245.0,245.0,GasA,TA,N,0,797,2,1,TA,5,Typ,0,no value,no value,no value,0.0,no value,no value,N,0,36,94,0,0,2009,WD ,44000,1.0,1042.0,0.0,0.0
950,RL,71.0,12209,IR1,Lvl,CulDSac,Gtl,Mitchel,1Fam,2Story,6,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,Unf,114.0,804.0,GasA,Ex,Y,0,1961,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,560.0,TA,TA,Y,125,192,0,0,0,2009,WD ,215000,3.5,2765.0,690.0,85.82089552238806
2524,RL,79.0,13110,IR1,Lvl,Corner,Gtl,NWAmes,2fmCon,1Story,5,6,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,191.0,1153.0,GasA,Ex,Y,0,1193,2,1,TA,6,Typ,0,no value,Attchd,Fin,501.0,TA,TA,Y,140,153,0,0,0,2006,WD ,146500,3.0,2346.0,962.0,83.4345186470078
2513,FV,68.0,2651,Reg,Lvl,FR2,Gtl,Somerst,Twnhs,2Story,7,5,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,32.0,673.0,GasA,Ex,Y,0,1382,3,1,Gd,6,Typ,0,no value,Detchd,Unf,490.0,TA,TA,Y,153,50,0,0,0,2006,WD ,165000,3.5,2055.0,641.0,95.24517087667161
2028,RM,60.0,8520,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,6,7,1916,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,0.0,714.0,GasW,TA,N,0,2526,5,1,Gd,10,Typ,1,Gd,Detchd,Unf,216.0,TA,TA,Y,88,15,0,0,0,2007,CWD,136000,2.0,3240.0,714.0,100.0
2309,RL,68.0,39384,IR1,Low,CulDSac,Sev,NAmes,1Fam,1Story,6,6,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,595.0,1705.0,GasA,Ex,Y,0,1390,1,1,Ex,4,Min1,2,Gd,Attchd,Unf,550.0,TA,TA,Y,0,189,0,0,0,2006,WD ,252000,2.5,3095.0,1110.0,65.10263929618768
51,RL,36.0,2628,Reg,Lvl,Inside,Gtl,NridgHt,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,764.0,764.0,GasA,Ex,Y,0,1626,2,1,Gd,6,Typ,0,no value,BuiltIn,RFn,474.0,TA,TA,Y,0,27,0,0,0,2010,WD ,175500,2.5,2390.0,0.0,0.0
699,RM,57.0,6406,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,5,6,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,269.0,690.0,GasA,TA,Y,0,1558,3,1,TA,7,Typ,1,Gd,Detchd,Unf,400.0,TA,TA,Y,0,36,0,0,182,2009,WD ,150000,1.5,2248.0,421.0,61.01449275362319
1881,RL,68.0,12342,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,978.0,978.0,GasA,TA,Y,0,1422,3,1,TA,6,Min1,1,TA,Attchd,RFn,286.0,TA,TA,Y,0,0,36,0,0,2007,WD ,139900,1.0,2400.0,0.0,0.0
1345,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,7,1930,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,1078.0,1078.0,GasA,TA,Y,0,1573,3,1,TA,8,Typ,1,Gd,Detchd,Unf,360.0,TA,TA,P,0,0,0,0,0,2008,WD ,162900,2.0,2651.0,0.0,0.0
166,RL,87.0,10000,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,6,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1116.0,1116.0,GasA,TA,Y,0,1116,3,1,TA,5,Typ,0,no value,Attchd,Unf,440.0,TA,TA,Y,0,0,0,0,385,2010,WD ,160000,1.5,2232.0,0.0,0.0
781,RL,68.0,9000,Reg,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,2,2,1947,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,no value,no value,no value,no value,no value,0.0,0.0,GasA,Fa,N,0,660,2,1,Fa,5,Min2,0,no value,no value,no value,0.0,no value,no value,N,0,0,100,0,0,2009,WD ,63900,1.0,660.0,0.0,0.0
379,RL,80.0,11088,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,308.0,1140.0,GasA,Gd,Y,0,1707,3,1,TA,7,Typ,1,TA,Attchd,Fin,479.0,TA,TA,Y,0,0,0,0,0,2009,WD ,184000,2.0,2847.0,832.0,72.98245614035088
2818,RL,134.0,17755,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,4,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1290.0,1466.0,GasA,TA,Y,0,1466,3,1,Fa,6,Typ,2,Gd,Attchd,Fin,528.0,TA,TA,Y,0,140,0,0,100,2006,WD ,149900,1.5,2932.0,176.0,12.005457025920874
1168,FV,68.0,4765,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,9,5,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,587.0,1614.0,GasA,Ex,Y,0,1638,2,1,Ex,5,Typ,1,TA,Attchd,Fin,495.0,TA,TA,Y,230,68,0,0,0,2008,WD ,300000,3.0,3252.0,1027.0,63.63073110285007
1396,RL,68.0,10532,Reg,Lvl,Corner,Gtl,ClearCr,1Fam,1Story,5,3,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,0.0,988.0,GasA,Gd,Y,0,1721,3,1,TA,7,Mod,2,TA,Basment,Unf,626.0,TA,TA,Y,50,84,0,0,0,2008,WD ,145000,3.0,2709.0,988.0,100.0
